,File name,Path,Rule,false-positive,true-positive
106,GoToWebinar,/organizers/{organizerKey}/webinars/{webinarKey},Content-Type must be used,0,1
107,GoToWebinar,/organizers/{organizerKey}/webinars/{webinarKey},Content-Type must be used,0,1
108,GoToWebinar,/organizers/{organizerKey}/webinars/{webinarKey},Content-Type must be used,0,1
109,GoToWebinar,/organizers/{organizerKey}/webinars/{webinarKey}/attendees,Content-Type must be used,0,1
110,GoToWebinar,	/organizers/{organizerKey}/webinars/{webinarKey}/audio,Content-Type must be used,0,1
111,GoToWebinar,	/organizers/{organizerKey}/webinars/{webinarKey}/coorganizers,Content-Type must be used,0,1
112,GoToWebinar,/organizers/{organizerKey}/webinars/{webinarKey}/coorganizers/{coorganizerKey}/resendInvitation,Content-Type must be used,0,1
113,GoToWebinar,/organizers/{organizerKey}/webinars/{webinarKey}/coorganizers/{coorganizerKey}/resendInvitation,Content-Type must be used,0,1
114,GoToWebinar,/organizers/{organizerKey}/webinars/{webinarKey}/coorganizers/{coorganizerKey}/resendInvitation,Content-Type must be used,0,1
115,GoToWebinar,/organizers/{organizerKey}/webinars/{webinarKey}/panelists,Content-Type must be used,0,1
116,GoToWebinar,/organizers/{organizerKey}/webinars/{webinarKey}/panelists,Content-Type must be used,0,1
117,GoToWebinar,/organizers/{organizerKey}/webinars/{webinarKey}/panelists,Content-Type must be used,0,1
118,GoToWebinar,	/organizers/{organizerKey}/webinars/{webinarKey}/panelists/{panelistKey}/resendInvitation,Content-Type must be used,0,1
119,GoToWebinar,	/organizers/{organizerKey}/webinars/{webinarKey}/panelists/{panelistKey}/resendInvitation,Content-Type must be used,0,1
120,GoToWebinar,	/organizers/{organizerKey}/webinars/{webinarKey}/registrants,Content-Type must be used,0,1
121,GoToWebinar,/organizers/{organizerKey}/webinars/{webinarKey}/registrants/{registrantKey},Content-Type must be used,0,1
122,GoToWebinar,/organizers/{organizerKey}/webinars/{webinarKey}/sessions/{sessionKey}/attendees/{registrantKey}/polls,Content-Type must be used,0,1
123,GoToWebinar,	/organizers/{organizerKey}/webinars/{webinarKey}/sessions/{sessionKey}/performance,Content-Type must be used,0,1
124,GoToWebinar,	/organizers/{organizerKey}/webinars/{webinarKey}/sessions/{sessionKey}/questions,Content-Type must be used,0,1
125,GoToWebinar,	/organizers/{organizerKey}/webinars/{webinarKey}/sessions/{sessionKey}/surveys,Content-Type must be used,0,1
126,Account and Transaction API Specification,/account-access-consents,Content-Type must be used,0,1
127,Account and Transaction API Specification,/account-access-consents,Content-Type must be used,0,1
128,Account and Transaction API Specification,/accounts/{AccountId},Content-Type must be used,0,1
129,Account and Transaction API Specification,/accounts/{AccountId}/balances,Content-Type must be used,1,0
130,Account and Transaction API Specification,/accounts/{AccountId}/balances,Content-Type must be used,0,1
131,Account and Transaction API Specification,/accounts/{AccountId}/balances,Content-Type must be used,0,1
132,Account and Transaction API Specification,/accounts/{AccountId}/beneficiaries,Content-Type must be used,0,1
133,Account and Transaction API Specification,/accounts/{AccountId}/parties,Content-Type must be used,0,1
134,Account and Transaction API Specification,/accounts/{AccountId}/party,Content-Type must be used,0,1
135,Account and Transaction API Specification,/accounts/{AccountId}/product,Content-Type must be used,0,1
136,Account and Transaction API Specification,/accounts/{AccountId}/product,Content-Type must be used,0,1
137,Account and Transaction API Specification,/accounts/{AccountId}/scheduled-payments,Content-Type must be used,0,1
138,Account and Transaction API Specification,/accounts/{AccountId}/standing-orders,Content-Type must be used,0,1
139,Account and Transaction API Specification,/accounts/{AccountId}/statements/{StatementId}/transactions,Content-Type must be used,1,0
140,Account and Transaction API Specification,/accounts/{AccountId}/transactions,Content-Type must be used,1,0
141,Account and Transaction API Specification,/balances,Content-Type must be used,0,1
142,Account and Transaction API Specification,/beneficiaries,Content-Type must be used,0,1
143,Account and Transaction API Specification,/direct-debits,Content-Type must be used,1,0
144,Account and Transaction API Specification,/direct-debits,Content-Type must be used,0,1
