,File name,Path,Rule,false-positive,true-positive
70,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/networkSecurityGroups/{networkSecurityGroupName}/securityRules/{securityRuleName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
71,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/routeTables/{routeTableName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
72,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/virtualNetworkGateways/{virtualNetworkGatewayName}/reset,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
73,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/virtualNetworks,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
74,ApiManagementClient44,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{accessName}/git/listSecrets,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
75,ApiManagementClient50,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{accessName}/listSecrets,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
76,ApiManagementClient54,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{accessName}/regeneratePrimaryKey,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
77,ApiManagementClient63,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{configurationName}/save,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
78,ApplicationInsightsManagementClient42,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/microsoft.insights/components/{resourceName}/{scopePath},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
79,ApplicationInsightsManagementClient42,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/microsoft.insights/components/{resourceName}/{scopePath}/item,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
80,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/databaseInstances,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
81,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/databaseInstances/{databaseInstanceName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
82,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/databases,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
83,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/databases/{databaseName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
84,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/machines,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
85,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/machines/{machineName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
86,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/migrateEvents/{eventName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
87,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/solution,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
88,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/solutions/{solutionName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
89,AWS IoT Things Graph,/#X-Amz-Target=IotThingsGraphFrontEndService.DeleteSystemInstance,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
90,AWS IoT Things Graph,/#X-Amz-Target=IotThingsGraphFrontEndService.DeprecateFlowTemplate,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
91,AWS IoT Things Graph,/#X-Amz-Target=IotThingsGraphFrontEndService.SearchFlowExecutions,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
92,AWS IoT Things Graph,/#X-Amz-Target=IotThingsGraphFrontEndService.UntagResource,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
93,AWS IoT Things Graph,/#X-Amz-Target=IotThingsGraphFrontEndService.UpdateFlowTemplate,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
94,AutomationManagement84,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Automation/automationAccounts/{automationAccountName}/sourceControls/{sourceControlName}/sourceControlSyncJobs,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
95,AutomationManagement84,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Automation/automationAccounts/{automationAccountName}/sourceControls/{sourceControlName}/sourceControlSyncJobs/{sourceControlSyncJobId},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
96,AWS Performance Insights,/#X-Amz-Target=PerformanceInsightsv20180227.DescribeDimensionKeys,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
97,AWS Performance Insights,/#X-Amz-Target=PerformanceInsightsv20180227.GetDimensionKeyDetails,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
98,AWS Performance Insights,	/#X-Amz-Target=PerformanceInsightsv20180227.GetResourceMetrics,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
99,NetworkAdminManagementClient127,/subscriptions/{subscriptionId}/providers/Microsoft.Network.Admin/adminPublicIpAddresses,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
100,AdMob API,/v1beta/{parent}/mediationReport:generate,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
101,AdMob API,/v1beta/{parent}/networkReport:generate,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
102,Amazon Neptune,/#Action=CopyDBClusterSnapshot,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
103,Workflow Executions API,/v1beta/{name}:cancel,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
104,IAM Service Account Credentials API,	/v1/{name}:generateAccessToken,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
105,IAM Service Account Credentials API,/v1/{name}:generateIdToken,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
106,IAM Service Account Credentials API,/v1/{name}:signBlob,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
107,IAM Service Account Credentials API,	/v1/{name}:signJwt,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
108,Error Reporting API,/v1beta1/{projectName}/events:report,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
109,Compute Admin Client122,	/subscriptions/{subscriptionId}/providers/Microsoft.Compute.Admin/locations/{location}/artifactTypes/platformImage,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
110,Compute Admin Client122,/subscriptions/{subscriptionId}/providers/Microsoft.Compute.Admin/locations/{location}/artifactTypes/platformImage/publishers/{publisher}/offers/{offer}/skus/{sku}/versions/{version},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
111,Mixed Reality196,/providers/Microsoft.MixedReality/operations,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
112,Mixed Reality196,/subscriptions/{subscriptionId}/providers/Microsoft.MixedReality/locations/{location}/checkNameAvailability,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
113,Cloud IoT API,	/v1/{name}:sendCommandToDevice,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
114,My Business Verifications API,	/v1/verificationTokens:generate,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
115,My Business Verifications API,	/v1/{location}:fetchVerificationOptions,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
116,My Business Verifications API,/v1/{name}:complete,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
117,My Business Verifications API,/v1/{name}:verify,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
118,ContainerServiceClient162,/subscriptions/{subscriptionId}/providers/Microsoft.ContainerService/containerServices,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
119,ContainerServiceClient162,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ContainerService/containerServices,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
120,ContainerServiceClient162,	/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ContainerService/containerServices/{containerServiceName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
121,Amazon Lookout for Metrics,/tags/{resourceArn}#tagKeys,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
122,Amazon AppConfig,	/applications/{Application}/environments/{Environment}/configurations/{Configuration}#client_id,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
123,Amazon AppConfig,/applications/{ApplicationId}/configurationprofiles/{ConfigurationProfileId}/validators#configuration_version,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
124,LogicAppsManagementClient,/subscriptions/{subscriptionId}/providers/Microsoft.Web/connectionGateways,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
125,LogicAppsManagementClient,/subscriptions/{subscriptionId}/providers/Microsoft.Web/customApis,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
126,LogicAppsManagementClient,/subscriptions/{subscriptionId}/providers/Microsoft.Web/locations/{location}/extractApiDefinitionFromWsdl,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
127,ApplicationInsightsManagementClient54,/subscriptions/{subscriptionId}/resourceGroup/{resourceGroupName}/providers/microsoft.insights/workbooktemplates,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
128,ApplicationInsightsManagementClient54,	/subscriptions/{subscriptionId}/resourceGroup/{resourceGroupName}/providers/microsoft.insights/workbooktemplates/{resourceName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
129,Amazon Kinesis,/#X-Amz-Target=Kinesis_20131202.AddTagsToStream,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
130,Amazon Kinesis,/#X-Amz-Target=Kinesis_20131202.CreateStream,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
131,Amazon Kinesis,/#X-Amz-Target=Kinesis_20131202.DisableEnhancedMonitoring,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
132,Amazon Kinesis,/#X-Amz-Target=Kinesis_20131202.StopStreamEncryption,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
133,AppConfigurationManagementClient,/providers/Microsoft.AppConfiguration/operations,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
134,AppConfigurationManagementClient,/subscriptions/{subscriptionId}/providers/Microsoft.AppConfiguration/configurationStores,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
135,AppConfigurationManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AppConfiguration/configurationStores/{configStoreName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
136,AppConfigurationManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AppConfiguration/configurationStores/{configStoreName}/RegenerateKey,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
137,AppConfigurationManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AppConfiguration/configurationStores/{configStoreName}/privateEndpointConnections,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
138,AppConfigurationManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AppConfiguration/configurationStores/{configStoreName}/privateEndpointConnections/{privateEndpointConnectionName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
139,AppConfigurationManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AppConfiguration/configurationStores/{configStoreName}/privateLinkResources,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
140,Azure Resource Graph Query,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ResourceGraph/queries,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
141,Azure Resource Graph Query,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ResourceGraph/queries/{resourceName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
142,Azure SQL Database364,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/metricDefinitions,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
143,Azure SQL Database364,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/metrics,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
144,Azure SQL Database364,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/elasticPools/{elasticPoolName}/metricDefinitions,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
145,Azure SQL Database364,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/elasticPools/{elasticPoolName}/metrics,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
