title;x-apisguru-categories;openapiVer;swaggerUrl;
Amazon CloudWatch;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/monitoring/2010-08-01/openapi.json;
AmazonMQ;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/mq/2017-11-27/openapi.json;
Amazon Mechanical Turk;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/mturk-requester/2017-01-17/openapi.json;
AmazonMWAA;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/mwaa/2020-07-01/openapi.json;
Amazon Neptune;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/neptune/2014-10-31/openapi.json;
AWS Network Firewall;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/network-firewall/2020-11-12/openapi.json;
AWS Network Manager;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/networkmanager/2019-07-05/openapi.json;
AmazonNimbleStudio;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/nimble/2020-08-01/openapi.json;
AWS OpsWorks;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/opsworks/2013-02-18/openapi.json;
AWS OpsWorks CM;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/opsworkscm/2016-11-01/openapi.json;
AWS Organizations;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/organizations/2016-11-28/openapi.json;
AWS Outposts;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/outposts/2019-12-03/openapi.json;
Amazon Personalize;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/personalize/2018-05-22/openapi.json;
Amazon Personalize Events;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/personalize-events/2018-03-22/openapi.json;
Amazon Personalize Runtime;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/personalize-runtime/2018-05-22/openapi.json;
AWS Performance Insights;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/pi/2018-02-27/openapi.json;
Amazon Pinpoint;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/pinpoint/2016-12-01/openapi.json;
Amazon Pinpoint Email Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/pinpoint-email/2018-07-26/openapi.json;
Amazon Polly;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/polly/2016-06-10/openapi.json;
AWS Price List Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/pricing/2017-10-15/openapi.json;
AWS Proton;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/proton/2020-07-20/openapi.json;
Amazon QLDB;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/qldb/2019-01-02/openapi.json;
Amazon QLDB Session;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/qldb-session/2019-07-11/openapi.json;
Amazon QuickSight;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/quicksight/2018-04-01/openapi.json;
AWS Resource Access Manager;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/ram/2018-01-04/openapi.json;
Amazon Relational Database Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/rds/2014-10-31/openapi.json;
AWS RDS DataService;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/rds-data/2018-08-01/openapi.json;
Amazon Redshift;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/redshift/2012-12-01/openapi.json;
Redshift Data API Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/redshift-data/2019-12-20/openapi.json;
Amazon Rekognition;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/rekognition/2016-06-27/openapi.json;
AWS Resource Groups;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/resource-groups/2017-11-27/openapi.json;
AWS Resource Groups Tagging API;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/resourcegroupstaggingapi/2017-01-26/openapi.json;
AWS RoboMaker;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/robomaker/2018-06-29/openapi.json;
Amazon Route 53;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/route53/2013-04-01/openapi.json;
Amazon Route 53 Domains;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/route53domains/2014-05-15/openapi.json;
Amazon Route 53 Resolver;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/route53resolver/2018-04-01/openapi.json;
Amazon Lex Runtime Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/runtime.lex/2016-11-28/openapi.json;
Amazon Lex Runtime V2;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/runtime.lex.v2/2020-08-07/openapi.json;
Amazon SageMaker Runtime;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/runtime.sagemaker/2017-05-13/openapi.json;
Amazon Simple Storage Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/s3/2006-03-01/openapi.json;
AWS S3 Control;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/s3control/2018-08-20/openapi.json;
Amazon S3 on Outposts;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/s3outposts/2017-07-25/openapi.json;
Amazon SageMaker Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sagemaker/2017-07-24/openapi.json;
Amazon Augmented AI Runtime;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sagemaker-a2i-runtime/2019-11-07/openapi.json;
Amazon Sagemaker Edge Manager;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sagemaker-edge/2020-09-23/openapi.json;
Amazon SageMaker Feature Store Runtime;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sagemaker-featurestore-runtime/2020-07-01/openapi.json;
AWS Savings Plans;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/savingsplans/2019-06-28/openapi.json;
Schemas;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/schemas/2019-12-02/openapi.json;
Amazon SimpleDB;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sdb/2009-04-15/openapi.json;
AWS Secrets Manager;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/secretsmanager/2017-10-17/openapi.json;
AWS SecurityHub;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/securityhub/2018-10-26/openapi.json;
AWSServerlessApplicationRepository;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/serverlessrepo/2017-09-08/openapi.json;
Service Quotas;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/service-quotas/2019-06-24/openapi.json;
AWS Service Catalog;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/servicecatalog/2015-12-10/openapi.json;
AWS Service Catalog App Registry;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/servicecatalog-appregistry/2020-06-24/openapi.json;
AWS Cloud Map;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/servicediscovery/2017-03-14/openapi.json;
Amazon Simple Email Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sesv2/2019-09-27/openapi.json;
AWS Shield;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/shield/2016-06-02/openapi.json;
AWS Signer;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/signer/2017-08-25/openapi.json;
AWS Server Migration Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sms/2016-10-24/openapi.json;
Amazon Pinpoint SMS and Voice Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sms-voice/2018-09-05/openapi.json;
Amazon Import/Export Snowball;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/snowball/2016-06-30/openapi.json;
Amazon Simple Notification Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sns/2010-03-31/openapi.json;
Amazon Simple Queue Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sqs/2012-11-05/openapi.json;
Amazon Simple Systems Manager (SSM);['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/ssm/2014-11-06/openapi.json;
AWS Systems Manager Incident Manager Contacts;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/ssm-contacts/2021-05-03/openapi.json;
AWS Systems Manager Incident Manager;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/ssm-incidents/2018-05-10/openapi.json;
AWS Single Sign-On;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sso/2019-06-10/openapi.json;
AWS Single Sign-On Admin;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sso-admin/2020-07-20/openapi.json;
AWS SSO OIDC;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sso-oidc/2019-06-10/openapi.json;
AWS Step Functions;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/states/2016-11-23/openapi.json;
AWS Storage Gateway;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/storagegateway/2013-06-30/openapi.json;
Amazon DynamoDB Streams;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/streams.dynamodb/2012-08-10/openapi.json;
AWS Security Token Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/sts/2011-06-15/openapi.json;
AWS Support;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/support/2013-04-15/openapi.json;
Amazon Simple Workflow Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/swf/2012-01-25/openapi.json;
Synthetics;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/synthetics/2017-10-11/openapi.json;
Amazon Textract;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/textract/2018-06-27/openapi.json;
Amazon Timestream Query;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/timestream-query/2018-11-01/openapi.json;
Amazon Timestream Write;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/timestream-write/2018-11-01/openapi.json;
Amazon Transcribe Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/transcribe/2017-10-26/openapi.json;
AWS Transfer Family;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/transfer/2018-11-05/openapi.json;
Amazon Translate;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/translate/2017-07-01/openapi.json;
AWS WAF;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/waf/2015-08-24/openapi.json;
AWS WAF Regional;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/waf-regional/2016-11-28/openapi.json;
AWS WAFV2;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/wafv2/2019-07-29/openapi.json;
AWS Well-Architected Tool;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/wellarchitected/2020-03-31/openapi.json;
Amazon WorkDocs;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/workdocs/2016-05-01/openapi.json;
Amazon WorkLink;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/worklink/2018-09-25/openapi.json;
Amazon WorkMail;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/workmail/2017-10-01/openapi.json;
Amazon WorkMail Message Flow;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/workmailmessageflow/2019-05-01/openapi.json;
Amazon WorkSpaces;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/workspaces/2015-04-08/openapi.json;
AWS X-Ray;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/xray/2016-04-12/openapi.json;
Amazon Chime SDK Identity;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/chime-sdk-identity/2021-04-20/openapi.json;
Amazon Chime SDK Messaging;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/chime-sdk-messaging/2021-05-15/openapi.json;
Managed Streaming for Kafka Connect;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/kafkaconnect/2021-09-14/openapi.json;
Amazon MemoryDB;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/memorydb/2021-01-01/openapi.json;
Amazon OpenSearch Service;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/opensearch/2021-01-01/openapi.json;
Route53 Recovery Cluster;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/route53-recovery-cluster/2019-12-02/openapi.json;
AWS Route53 Recovery Control Config;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/route53-recovery-control-config/2020-11-02/openapi.json;
AWS Route53 Recovery Readiness;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/route53-recovery-readiness/2019-12-02/openapi.json;
AWS Snow Device Management;['cloud'];3.0.0;https://api.apis.guru/v2/specs/amazonaws.com/snow-device-management/2021-08-04/openapi.json;
Atmosphere API;['location'];3.0.0;https://api.apis.guru/v2/specs/amentum.space/atmosphere/1.1.1/openapi.json;
Aviation Radiation API;['location', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/amentum.space/aviation_radiation/1.5.0/openapi.json;
Geomag API;['location'];3.0.0;https://api.apis.guru/v2/specs/amentum.space/global-magnet/1.3.0/openapi.json;
Gravity API;['location', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/amentum.space/gravity/1.1.1/openapi.json;
Space Radiation API;['location', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/amentum.space/space_radiation/1.1.1/openapi.json;
Anchore Engine API Server;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/anchore.io/0.1.19/openapi.json;
Qakka;['messaging'];2.0;https://api.apis.guru/v2/specs/apache.org/qakka/v1/swagger.json;
Apacta;['time_management', 'project_management'];2.0;https://api.apis.guru/v2/specs/apacta.com/0.0.1/swagger.json;
Account API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/api.ebay.com/sell-account/v1.6.3/openapi.json;
" Seller Service Metrics API ";['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/api.ebay.com/sell-analytics/1.2.0/openapi.json;
Compliance API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/api.ebay.com/sell-compliance/1.4.1/openapi.json;
Vehicle Enquiry API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/api.gov.uk/vehicle-enquiry/1.1.0/openapi.json;
api.video;['media'];3.0.0;https://api.apis.guru/v2/specs/api.video/1/openapi.json;
Swagger API2Cart;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/api2cart.com/1.1/openapi.json;
Api2Pdf - PDF Generation, Powered by AWS Lambda;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/api2pdf.com/1.0.0/openapi.json;
Apicurio Registry API [v2];['developer_tools'];3.0.2;https://api.apis.guru/v2/specs/apicurio.local/registry/2.1.0-SNAPSHOT/openapi.json;
ApiDapp;['financial'];3.0.0;https://api.apis.guru/v2/specs/apidapp.com/2019-02-14T164701Z/openapi.json;
Accounting API;['developer_tools'];3.0.3;https://api.apis.guru/v2/specs/apideck.com/accounting/8.76.0/openapi.json;
CRM API;['developer_tools'];3.0.3;https://api.apis.guru/v2/specs/apideck.com/crm/8.76.0/openapi.json;
Lead API;['developer_tools'];3.0.3;https://api.apis.guru/v2/specs/apideck.com/lead/8.76.0/openapi.json;
Proxy API;['developer_tools'];3.0.3;https://api.apis.guru/v2/specs/apideck.com/proxy/8.76.0/openapi.json;
Vault API;['developer_tools'];3.0.3;https://api.apis.guru/v2/specs/apideck.com/vault/8.76.0/openapi.json;
File storage API;['developer_tools'];3.0.3;https://api.apis.guru/v2/specs/apideck.com/file-storage/8.76.0/openapi.json;
Webhook API;['developer_tools'];3.0.3;https://api.apis.guru/v2/specs/apideck.com/webhook/8.76.0/openapi.json;
Customer Support;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/apideck.com/customer-support/8.76.0/openapi.json;
SMS API;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/apideck.com/sms/8.76.0/openapi.json;
ATS API;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/apideck.com/ats/8.76.0/openapi.json;
HRIS API;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/apideck.com/hris/8.76.0/openapi.json;
Connector API;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/apideck.com/connector/8.76.0/openapi.json;
POS API;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/apideck.com/pos/8.76.0/openapi.json;
Ecosystem API;['developer_tools'];3.0.3;https://api.apis.guru/v2/specs/apideck.com/ecosystem/0.0.6/openapi.json;
Registry;['developer_tools'];3.0.3;https://api.apis.guru/v2/specs/apigee.local/registry/0.0.2/openapi.json;
Marketcheck APIs;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/apigee.net/marketcheck-cars/2.01/openapi.json;
APIMATIC API Transformer;['developer_tools', 'tools'];2.0;https://api.apis.guru/v2/specs/apimatic.io/1.0/swagger.json;
APIs.guru;['open_data', 'developer_tools'];2.0;https://api.apis.guru/v2/specs/apis.guru/2.0.2/swagger.json;
Department of Food, Public Distribution & Consumer Affairs (PDS), Jharkhand;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/aaharjh/3.0.0/openapi.json;
Acko General Insurance Limited;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/acko/3.0.0/openapi.json;
Accountants General, Tripura;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/agtripura/3.0.0/openapi.json;
Food, Civil Supplies and Consumer Affairs Department, Karnataka;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/aharakar/3.0.0/openapi.json;
AIIMS Mangalagiri;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/aiimsmangalagiri/3.0.0/openapi.json;
AIIMS, Patna;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/aiimspatna/3.0.0/openapi.json;
AIIMS Rishikesh;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/aiimsrishikesh/3.0.0/openapi.json;
Dr. A. P. J. Abdul Kalam Technical University, Lucknow, Uttar Pradesh;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/aktu/3.0.0/openapi.json;
Department of Agricultural Marketing, Karnataka;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/apmcservices/3.0.0/openapi.json;
Agricultural Scientists Recruitment Board;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/asrb/3.0.0/openapi.json;
Bajaj Allianz General Insurance Company Ltd. (BAGIC);['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/bajajallianz/3.0.0/openapi.json;
Bajaj Allianz Life Insurance Company Ltd;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/bajajallianzlife/3.0.0/openapi.json;
Dr. Babasaheb Ambedkar Research & Training Institute, Maharashtra;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/barti/3.0.0/openapi.json;
Ministry of Petroleum and Natural Gas(BPCL);['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/bharatpetroleum/3.0.0/openapi.json;
Bharti AXA General Insurance Company Ltd.;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/bhartiaxagi/3.0.0/openapi.json;
Department of Pension and Pensioners Welfare;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/bhavishya/3.0.0/openapi.json;
Bihar State Board of School Examination, Bihar;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/biharboard/3.0.0/openapi.json;
Biju Patnaik University Of Technology, Odisha;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/bput/3.0.0/openapi.json;
Haryana State Board of School Education, Haryana;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/bsehr/3.0.0/openapi.json;
Central Board of Secondary Education;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/cbse/3.0.0/openapi.json;
Chhattisgarh State Board of Secondary Education, Chhattisgarh;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/cgbse/3.0.0/openapi.json;
Greater Chennai Corporation, Tamil Nadu;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/chennaicorp/3.0.0/openapi.json;
Chitkara University;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/chitkarauniversity/3.0.0/openapi.json;
Cholamandalam MS General Insurance Company Ltd.;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/cholainsurance/3.0.0/openapi.json;
CISCE;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/cisce/3.0.0/openapi.json;
Civil Supplies Department, Kerala;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/civilsupplieskerala/3.0.0/openapi.json;
CPCT-MAPIT, Madhya Pradesh;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/cpctmp/3.0.0/openapi.json;
Common Service Centre (CSC);['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/csc/3.0.0/openapi.json;
Dr. B.R. Ambedkar Institute of Technology,Andaman & Nicobar Islands;['open_data'];3.0.0;https://api.apis.guru/v2/specs/apisetu.gov.in/dbraitandaman/3.0.0/openapi.json;
